date,Middle BBand,Lower BBand,Upper BBand,EMA,RSI,SMA,MACD Signal,MACD,Closing Price
2021-01-07 09:00:00,113.4026,105.4399,121.3653,114.8575,59.1807,113.4026,1.923,2.3316,119.25
2021-01-07 08:00:00,113.0349,105.1682,120.9017,114.5546,60.4342,113.0349,1.8208,2.3538,119.9
2021-01-07 07:00:00,112.7249,105.2411,120.2088,114.1859,62.3997,112.7249,1.6875,2.2816,120.9
2021-01-07 06:00:00,112.4659,105.6212,119.3107,113.7229,60.0377,112.4659,1.539,2.0545,119.02
2021-01-07 05:00:00,112.2793,105.8679,118.6906,113.3576,62.8388,112.2793,1.4102,1.9261,120.4
2021-01-06 20:00:00,112.0526,106.3658,117.7394,112.8719,56.4313,112.0526,1.2812,1.5937,115.9
2021-01-06 19:00:00,111.9559,106.4379,117.4739,112.663,57.1296,111.9559,1.2031,1.6045,116.23
2021-01-06 18:00:00,111.8149,106.5297,117.1002,112.417,57.0049,111.8149,1.1027,1.5613,116.15
2021-01-06 17:00:00,111.6793,106.6431,116.7155,112.1596,56.899,111.6793,0.988,1.4916,116.0801
2021-01-06 16:00:00,111.5459,106.7782,116.3137,111.8892,57.2694,111.5459,0.8621,1.3881,116.27
2021-01-06 15:00:00,111.4036,106.9649,115.8423,111.5871,54.5753,111.4036,0.7306,1.2165,114.48
2021-01-06 14:00:00,111.3126,107.0204,115.6049,111.3876,58.0119,111.3126,0.6092,1.162,116.2199
2021-01-06 13:00:00,111.1596,107.2696,115.0496,111.0543,54.6356,111.1596,0.471,0.8983,114.0925
2021-01-06 12:00:00,111.0414,107.3024,114.7803,110.8448,54.3814,111.0414,0.3641,0.7653,113.94
2021-01-06 11:00:00,110.9104,107.3142,114.5066,110.6313,53.4987,110.9104,0.2638,0.6,113.4056
2021-01-06 10:00:00,110.8179,107.3424,114.2933,110.44,49.4234,110.8179,0.1798,0.4347,111.1033
2021-01-06 09:00:00,110.8661,107.3364,114.3958,110.3943,52.1011,110.8661,0.116,0.4518,112.5
2021-01-06 08:00:00,110.7754,107.2787,114.2721,110.249,52.2382,110.7754,0.0321,0.3248,112.57
2021-01-06 07:00:00,110.5944,106.9299,114.2589,110.089,50.8632,110.5944,-0.0411,0.1509,111.8
2021-01-06 06:00:00,110.4174,106.4988,114.3361,109.971,51.1962,110.4174,-0.0891,0.0051,111.98
2021-01-06 05:00:00,110.2474,106.1752,114.3197,109.8324,50.376,110.2474,-0.1126,-0.1994,111.51
2021-01-05 20:00:00,110.1494,106.062,114.2369,109.7167,45.0374,110.1494,-0.0909,-0.4097,108.7
2021-01-05 19:00:00,110.1261,105.998,114.2542,109.7868,43.3605,110.1261,-0.0112,-0.3859,107.9
2021-01-05 18:00:00,110.1314,106.0145,114.2484,109.917,45.1932,110.1314,0.0824,-0.2686,109.0
2021-01-05 17:00:00,109.9651,105.3106,114.6196,109.9802,45.4634,109.9651,0.1702,-0.2269,109.16
2021-01-05 16:00:00,109.8094,104.7619,114.857,110.0368,45.5292,109.8094,0.2695,-0.1867,109.2
2021-01-05 15:00:00,109.6494,104.2432,115.0557,110.0945,43.0229,109.6494,0.3835,-0.1367,107.942
2021-01-05 14:00:00,109.523,103.7953,115.2508,110.2429,44.703,109.523,0.5136,0.0571,109.005
2021-01-05 13:00:00,109.3719,103.3648,115.3789,110.3283,44.8064,109.3719,0.6277,0.1955,109.07
2021-01-05 12:00:00,109.168,102.734,115.602,110.4151,43.504,109.168,0.7358,0.3626,108.4
2021-01-05 11:00:00,109.035,102.3818,115.6882,110.554,43.1554,109.035,0.8291,0.6389,108.2199
2021-01-05 10:00:00,108.9427,102.171,115.7144,110.715,46.8478,108.9427,0.8766,1.0005,110.6
2021-01-05 09:00:00,108.8192,102.0378,115.6006,110.723,51.3636,108.8192,0.8457,1.2053,113.13
2021-01-05 08:00:00,108.6632,102.073,115.2534,110.557,51.9181,108.6632,0.7558,1.1914,113.42
2021-01-05 07:00:00,108.5317,102.173,114.8904,110.3595,52.2566,108.5317,0.6469,1.1269,113.6
2021-01-05 06:00:00,108.4184,102.3087,114.528,110.136,51.232,108.4184,0.5268,1.0099,113.0
2021-01-05 05:00:00,108.3541,102.4001,114.308,109.9385,49.4856,108.3541,0.4061,0.9069,112.0
2021-01-04 20:00:00,108.3207,102.438,114.2035,109.7963,49.623,108.3207,0.2809,0.8641,112.08
2021-01-04 19:00:00,108.2997,102.4665,114.1329,109.6388,49.623,108.2997,0.1351,0.7887,112.08
2021-01-04 18:00:00,108.2551,102.5186,113.9915,109.4705,49.492,108.2551,-0.0283,0.681,112.0
2021-01-04 17:00:00,108.2134,102.5689,113.8578,109.296,49.0919,108.2134,-0.2057,0.5418,111.75
2021-01-04 16:00:00,108.1817,102.6068,113.7567,109.1268,48.9041,108.1817,-0.3925,0.3817,111.63
2021-01-04 15:00:00,108.1515,102.6422,113.6608,108.9542,47.2025,108.1515,-0.5861,0.184,110.5456
2021-01-04 14:00:00,108.1613,102.634,113.6886,108.8444,46.3495,108.1613,-0.7786,0.0395,110.01
2021-01-04 13:00:00,108.199,102.6067,113.7912,108.764,47.2029,108.199,-0.9831,-0.0911,110.63
2021-01-04 12:00:00,108.2038,102.6029,113.8047,108.6353,49.9563,108.2038,-1.2061,-0.3196,112.55
2021-01-04 11:00:00,108.1942,102.6222,113.7662,108.3653,45.5248,108.1942,-1.4278,-0.802,109.78
2021-01-04 10:00:00,108.2452,102.5887,113.9017,108.2678,40.6857,108.2452,-1.5842,-1.1241,107.14
2021-01-04 09:00:00,108.3782,102.6449,114.1115,108.3456,39.4046,108.3782,-1.6992,-1.25,106.49
2021-01-04 08:00:00,108.5275,102.7654,114.2897,108.4735,39.9045,108.5275,-1.8115,-1.3263,106.88
2021-01-04 07:00:00,108.8052,102.6015,115.0088,108.5834,42.1441,108.8052,-1.9328,-1.4442,108.57
2021-01-04 06:00:00,109.0905,102.2063,115.9747,108.5844,41.0657,109.0905,-2.055,-1.7457,108.0
2021-01-04 05:00:00,109.3968,101.9399,116.8538,108.6247,41.1437,109.3968,-2.1323,-2.0471,108.06
2020-12-31 20:00:00,109.7405,101.6392,117.8418,108.6636,32.8132,109.7405,-2.1536,-2.4082,104.01
2020-12-31 19:00:00,110.2252,101.8192,118.6311,108.9845,33.3541,110.2252,-2.0899,-2.4216,104.49
2020-12-31 18:00:00,110.7088,102.0137,119.404,109.2945,33.1543,110.7088,-2.007,-2.4524,104.4
2020-12-31 17:00:00,111.0392,102.578,119.5003,109.6321,32.6121,111.0392,-1.8956,-2.4469,104.15
2020-12-31 16:00:00,111.3965,103.229,119.564,110.0101,32.9428,111.3965,-1.7578,-2.3788,104.47
2020-12-31 15:00:00,111.7468,103.9025,119.5911,110.3922,29.68,111.7468,-1.6025,-2.2898,102.955
2020-12-31 14:00:00,112.1467,104.9387,119.3547,110.9051,31.0841,112.1467,-1.4307,-1.9888,104.41
2020-12-31 13:00:00,112.4793,105.8308,119.1279,111.3531,32.1345,112.4793,-1.2912,-1.7237,105.45
2020-12-31 12:00:00,112.7418,106.6235,118.8602,111.7602,33.6628,112.7418,-1.183,-1.4662,106.8954
2020-12-31 11:00:00,112.9838,107.2472,118.7205,112.0957,35.414,112.9838,-1.1123,-1.2633,108.45
2020-12-31 10:00:00,113.1723,107.6774,118.6672,112.3471,36.6284,113.1723,-1.0745,-1.1444,109.475
2020-12-31 09:00:00,113.3788,107.9907,118.767,112.5452,37.5087,113.3788,-1.057,-1.0802,110.2007
2020-12-31 08:00:00,113.5128,108.249,118.7766,112.7069,38.5824,113.5128,-1.0512,-1.0565,111.07
2020-12-31 07:00:00,113.5861,108.3997,118.7725,112.8198,38.4452,113.5861,-1.0499,-1.0994,111.0
2020-12-31 06:00:00,113.5361,108.2236,118.8487,112.9453,38.9863,113.5361,-1.0376,-1.131,111.45
2020-12-31 05:00:00,113.4625,107.9777,118.9472,113.0484,37.6479,113.4625,-1.0142,-1.2008,110.74
2020-12-30 20:00:00,113.3028,107.2599,119.3457,113.2076,37.6592,113.3028,-0.9676,-1.2,110.75
2020-12-30 19:00:00,113.1611,106.7006,119.6216,113.3771,37.7136,113.1611,-0.9095,-1.1826,110.8
2020-12-30 18:00:00,112.9545,105.8414,120.0676,113.5548,37.5793,112.9545,-0.8412,-1.1483,110.723
2020-12-30 17:00:00,112.933,105.7893,120.0767,113.7501,37.6987,112.933,-0.7644,-1.08,110.84
2020-12-30 16:00:00,112.912,105.7402,120.0839,113.9508,37.9981,112.912,-0.6855,-0.9889,111.14
2020-12-30 15:00:00,112.916,105.748,120.084,114.1446,37.4136,112.916,-0.6097,-0.8889,110.775
2020-12-30 14:00:00,112.9292,105.7755,120.0829,114.377,38.8565,112.9292,-0.5398,-0.7112,112.2622
2020-12-30 13:00:00,112.8968,105.7226,120.071,114.5229,37.3613,112.8968,-0.497,-0.6254,111.31
2020-12-30 12:00:00,112.9728,105.8192,120.1265,114.7444,37.0791,112.9728,-0.4649,-0.4099,111.1293
2020-12-30 11:00:00,113.0999,105.9463,120.2534,114.9938,36.8365,113.0999,-0.4786,-0.1104,110.97
2020-12-30 10:00:00,113.3112,106.048,120.5743,115.2713,40.8918,113.3112,-0.5707,0.2897,115.2096
2020-12-30 09:00:00,113.3972,105.9866,120.8078,115.2755,42.9628,113.3972,-0.7858,0.3644,117.13
2020-12-30 08:00:00,113.3779,106.0033,120.7524,115.1476,43.0286,113.3779,-1.0733,0.259,117.19
2020-12-30 07:00:00,113.4089,105.963,120.8547,115.0068,44.3194,113.4089,-1.4064,0.1145,118.37
2020-12-30 06:00:00,113.5025,105.7452,121.2598,114.7748,44.5163,113.5025,-1.7866,-0.1917,118.55
